country,Commodity,description,year,unit,value,Currency / Unit
GUATEMALA,Poultry meat,Payments Based on Output,2015,GTQmn,0,GTQmn
GUATEMALA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,42.1,%
GUATEMALA,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,GTQmn,2167.67,GTQmn
GUATEMALA,Poultry meat,Support Based on Commodity Outputs,2015,GTQmn,2167.67,GTQmn
GUATEMALA,Poultry meat,Value of Production (at farm gate),2015,GTQmn,5148.44,GTQmn
GUATEMALA,Sugar,Level of Production,2015,000t,2965,000t
GUATEMALA,Sugar,Market Price Support (MPS),2015,GTQmn,3068.07,GTQmn
GUATEMALA,Sugar,Payments Based on Input Use,2015,GTQmn,0,GTQmn
GUATEMALA,Sugar,Payments Based on Output,2015,GTQmn,0,GTQmn
GUATEMALA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,70.27,%
GUATEMALA,Sugar,Producer Single Commodity Transfers (PSCT),2015,GTQmn,3068.07,GTQmn
GUATEMALA,Sugar,Support Based on Commodity Outputs,2015,GTQmn,3068.07,GTQmn
GUATEMALA,Sugar,Value of Production (at farm gate),2015,GTQmn,4366.33,GTQmn
GUYANA,Beef and veal,Level of Production,2015,000t,2.28,000t
GUYANA,Beef and veal,Market Price Support (MPS),2015,GYDmn,0,GYDmn
GUYANA,Beef and veal,Payments Based on Input Use,2015,GYDmn,0,GYDmn
GUYANA,Beef and veal,Payments Based on Output,2015,GYDmn,0,GYDmn
GUYANA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,0,%
GUYANA,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,GYDmn,0,GYDmn
GUYANA,Beef and veal,Support Based on Commodity Outputs,2015,GYDmn,0,GYDmn
GUYANA,Beef and veal,Value of Production (at farm gate),2015,GYDmn,1398.35,GYDmn
GUYANA,Poultry meat,Level of Production,2015,000t,30.68,000t
GUYANA,Poultry meat,Market Price Support (MPS),2015,GYDmn,8478.51,GYDmn
GUYANA,Poultry meat,Payments Based on Input Use,2015,GYDmn,0,GYDmn
GUYANA,Poultry meat,Payments Based on Output,2015,GYDmn,0,GYDmn
GUYANA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,53.43,%
GUYANA,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,GYDmn,8478.51,GYDmn
GUYANA,Poultry meat,Support Based on Commodity Outputs,2015,GYDmn,8478.51,GYDmn
GUYANA,Poultry meat,Value of Production (at farm gate),2015,GYDmn,15868.62,GYDmn
GUYANA,Sugar,Fixed Capital Formation,2015,GYDmn,6072.95,GYDmn
GUYANA,Sugar,Level of Production,2015,000t,231.15,000t
GUYANA,Sugar,Market Price Support (MPS),2015,GYDmn,0,GYDmn
GUYANA,Sugar,Payments Based on Input Use,2015,GYDmn,6399.35,GYDmn
GUYANA,Sugar,Payments Based on Output,2015,GYDmn,0,GYDmn
GUYANA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,23.15,%
GUYANA,Sugar,Producer Single Commodity Transfers (PSCT),2015,GYDmn,6399.35,GYDmn
GUYANA,Sugar,Support Based on Commodity Outputs,2015,GYDmn,0,GYDmn
GUYANA,Sugar,Value of Production (at farm gate),2015,GYDmn,21243.5,GYDmn
GUYANA,Sugar,Variable Input Use,2015,GYDmn,326.4,GYDmn
HONDURAS,Beef and veal,Fixed Capital Formation,2015,HNLmn,0,HNLmn
HONDURAS,Beef and veal,Level of Production,2015,000t,50,000t
HONDURAS,Beef and veal,Market Price Support (MPS),2015,HNLmn,1096.09,HNLmn
HONDURAS,Beef and veal,On-farm Services,2015,HNLmn,0,HNLmn
HONDURAS,Beef and veal,Payments Based on Input Use,2015,HNLmn,7.6,HNLmn
HONDURAS,Beef and veal,Payments Based on Output,2015,HNLmn,0,HNLmn
HONDURAS,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,24.81,%
HONDURAS,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,HNLmn,1103.69,HNLmn
HONDURAS,Beef and veal,Support Based on Commodity Outputs,2015,HNLmn,1096.09,HNLmn
HONDURAS,Beef and veal,Value of Production (at farm gate),2015,HNLmn,4440.45,HNLmn
HONDURAS,Beef and veal,Variable Input Use,2015,HNLmn,7.6,HNLmn
HONDURAS,Pig meat,Level of Production,2015,000t,12,000t
HONDURAS,Pig meat,Market Price Support (MPS),2015,HNLmn,93.4,HNLmn
HONDURAS,Pig meat,Payments Based on Input Use,2015,HNLmn,0.23,HNLmn
HONDURAS,Pig meat,Payments Based on Output,2015,HNLmn,0,HNLmn
HONDURAS,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,10.01,%
HONDURAS,Pig meat,Producer Single Commodity Transfers (PSCT),2015,HNLmn,93.63,HNLmn
HONDURAS,Pig meat,Support Based on Commodity Outputs,2015,HNLmn,93.4,HNLmn
HONDURAS,Pig meat,Value of Production (at farm gate),2015,HNLmn,935.13,HNLmn
HONDURAS,Pig meat,Variable Input Use,2015,HNLmn,0.23,HNLmn
HONDURAS,Poultry meat,Fixed Capital Formation,2015,HNLmn,0,HNLmn
HONDURAS,Poultry meat,Level of Production,2015,000t,140,000t
HONDURAS,Poultry meat,Market Price Support (MPS),2015,HNLmn,1871.88,HNLmn
HONDURAS,Poultry meat,Payments Based on Input Use,2015,HNLmn,0,HNLmn
HONDURAS,Poultry meat,Payments Based on Output,2015,HNLmn,0,HNLmn
HONDURAS,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,29,%
HONDURAS,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,HNLmn,1871.88,HNLmn
HONDURAS,Poultry meat,Support Based on Commodity Outputs,2015,HNLmn,1871.88,HNLmn
HONDURAS,Poultry meat,Value of Production (at farm gate),2015,HNLmn,6455.79,HNLmn
HONDURAS,Poultry meat,Variable Input Use,2015,HNLmn,0,HNLmn
HONDURAS,Sugar,Fixed Capital Formation,2015,HNLmn,0,HNLmn
HONDURAS,Sugar,Level of Production,2015,000t,522.29,000t
HONDURAS,Sugar,Market Price Support (MPS),2015,HNLmn,1606.64,HNLmn
HONDURAS,Sugar,On-farm Services,2015,HNLmn,0,HNLmn
HONDURAS,Sugar,Payments Based on Input Use,2015,HNLmn,0.12,HNLmn
HONDURAS,Sugar,Payments Based on Output,2015,HNLmn,0,HNLmn
HONDURAS,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,25.99,%
HONDURAS,Sugar,Producer Single Commodity Transfers (PSCT),2015,HNLmn,1606.77,HNLmn
HONDURAS,Sugar,Support Based on Commodity Outputs,2015,HNLmn,1606.64,HNLmn
HONDURAS,Sugar,Value of Production (at farm gate),2015,HNLmn,6181.76,HNLmn
HONDURAS,Sugar,Variable Input Use,2015,HNLmn,0.12,HNLmn
JAMAICA,Beef and veal,Level of Production,2015,000t,6.3,000t
JAMAICA,Beef and veal,Market Price Support (MPS),2015,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Payments Based on Input Use,2015,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Payments Based on Output,2015,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,0,%
JAMAICA,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Support Based on Commodity Outputs,2015,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Value of Production (at farm gate),2015,JMDmn,3262.17,JMDmn
JAMAICA,Pig meat,Level of Production,2015,000t,6.45,000t
JAMAICA,Pig meat,Market Price Support (MPS),2015,JMDmn,0,JMDmn
JAMAICA,Pig meat,Payments Based on Input Use,2015,JMDmn,0,JMDmn
JAMAICA,Pig meat,Payments Based on Output,2015,JMDmn,0,JMDmn
JAMAICA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,0,%
JAMAICA,Pig meat,Producer Single Commodity Transfers (PSCT),2015,JMDmn,0,JMDmn
JAMAICA,Pig meat,Support Based on Commodity Outputs,2015,JMDmn,0,JMDmn
JAMAICA,Pig meat,Value of Production (at farm gate),2015,JMDmn,2837.57,JMDmn
JAMAICA,Poultry meat,Level of Production,2015,000t,112.86,000t
JAMAICA,Poultry meat,Market Price Support (MPS),2015,JMDmn,26578.81,JMDmn
JAMAICA,Poultry meat,Payments Based on Input Use,2015,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Payments Based on Output,2015,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,71.22,%
JAMAICA,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,JMDmn,26578.81,JMDmn
JAMAICA,Poultry meat,Support Based on Commodity Outputs,2015,JMDmn,26578.81,JMDmn
JAMAICA,Poultry meat,Value of Production (at farm gate),2015,JMDmn,37320.02,JMDmn
JAMAICA,Sugar,Fixed Capital Formation,2015,JMDmn,1189.06,JMDmn
JAMAICA,Sugar,Level of Production,2015,000t,134.22,000t
JAMAICA,Sugar,Market Price Support (MPS),2015,JMDmn,2991.49,JMDmn
JAMAICA,Sugar,Payments Based on Input Use,2015,JMDmn,1189.06,JMDmn
JAMAICA,Sugar,Payments Based on Output,2015,JMDmn,0,JMDmn
JAMAICA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,39.29,%
JAMAICA,Sugar,Producer Single Commodity Transfers (PSCT),2015,JMDmn,4180.55,JMDmn
JAMAICA,Sugar,Support Based on Commodity Outputs,2015,JMDmn,2991.49,JMDmn
JAMAICA,Sugar,Value of Production (at farm gate),2015,JMDmn,9451.92,JMDmn
NICARAGUA,Beef and veal,Level of Production,2015,000t,119.12,000t
NICARAGUA,Beef and veal,Market Price Support (MPS),2015,NIOmn,-4.31,NIOmn
NICARAGUA,Beef and veal,Payments Based on Input Use,2015,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Payments Based on Output,2015,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,-0.05,%
NICARAGUA,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,NIOmn,-4.31,NIOmn
NICARAGUA,Beef and veal,Support Based on Commodity Outputs,2015,NIOmn,-4.31,NIOmn
NICARAGUA,Beef and veal,Value of Production (at farm gate),2015,NIOmn,9241.59,NIOmn
NICARAGUA,Pig meat,Level of Production,2015,000t,9.1,000t
NICARAGUA,Pig meat,Market Price Support (MPS),2015,NIOmn,338.63,NIOmn
NICARAGUA,Pig meat,Payments Based on Input Use,2015,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Payments Based on Output,2015,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,35.19,%
NICARAGUA,Pig meat,Producer Single Commodity Transfers (PSCT),2015,NIOmn,338.63,NIOmn
NICARAGUA,Pig meat,Support Based on Commodity Outputs,2015,NIOmn,338.63,NIOmn
NICARAGUA,Pig meat,Value of Production (at farm gate),2015,NIOmn,962.32,NIOmn
NICARAGUA,Poultry meat,Level of Production,2015,000t,129.62,000t
NICARAGUA,Poultry meat,Market Price Support (MPS),2015,NIOmn,4239.25,NIOmn
NICARAGUA,Poultry meat,Payments Based on Input Use,2015,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Payments Based on Output,2015,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,48.55,%
NICARAGUA,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,NIOmn,4239.25,NIOmn
NICARAGUA,Poultry meat,Support Based on Commodity Outputs,2015,NIOmn,4239.25,NIOmn
NICARAGUA,Poultry meat,Value of Production (at farm gate),2015,NIOmn,8731.85,NIOmn
NICARAGUA,Sugar,Level of Production,2015,000t,600.75,000t
NICARAGUA,Sugar,Market Price Support (MPS),2015,NIOmn,0,NIOmn
NICARAGUA,Sugar,Payments Based on Input Use,2015,NIOmn,0,NIOmn
NICARAGUA,Sugar,Payments Based on Output,2015,NIOmn,0,NIOmn
NICARAGUA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,0,%
NICARAGUA,Sugar,Producer Single Commodity Transfers (PSCT),2015,NIOmn,0,NIOmn
NICARAGUA,Sugar,Support Based on Commodity Outputs,2015,NIOmn,0,NIOmn
NICARAGUA,Sugar,Value of Production (at farm gate),2015,NIOmn,4399.11,NIOmn
PANAMA,Beef and veal,Fixed Capital Formation,2015,PABmn,0,PABmn
PANAMA,Beef and veal,Level of Production,2015,000t,80.34,000t
PANAMA,Beef and veal,Market Price Support (MPS),2015,PABmn,63.71,PABmn
PANAMA,Beef and veal,On-farm Services,2015,PABmn,0,PABmn
PANAMA,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Beef and veal,Payments Based on Input Use,2015,PABmn,1.53,PABmn
PANAMA,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Beef and veal,Payments Based on Output,2015,PABmn,0,PABmn
PANAMA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,23.87,%
PANAMA,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,PABmn,65.25,PABmn
PANAMA,Beef and veal,Support Based on Commodity Outputs,2015,PABmn,63.71,PABmn
PANAMA,Beef and veal,Value of Production (at farm gate),2015,PABmn,271.8,PABmn
PANAMA,Beef and veal,Variable Input Use,2015,PABmn,1.53,PABmn
PANAMA,Pig meat,Level of Production,2015,000t,37.47,000t
PANAMA,Pig meat,Market Price Support (MPS),2015,PABmn,76.75,PABmn
PANAMA,Pig meat,On-farm Services,2015,PABmn,0,PABmn
PANAMA,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Pig meat,Payments Based on Input Use,2015,PABmn,0,PABmn
PANAMA,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Pig meat,Payments Based on Output,2015,PABmn,0,PABmn
PANAMA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,51.94,%
PANAMA,Pig meat,Producer Single Commodity Transfers (PSCT),2015,PABmn,76.75,PABmn
PANAMA,Pig meat,Support Based on Commodity Outputs,2015,PABmn,76.75,PABmn
PANAMA,Pig meat,Value of Production (at farm gate),2015,PABmn,147.75,PABmn
PANAMA,Pig meat,Variable Input Use,2015,PABmn,0,PABmn
PANAMA,Poultry meat,Fixed Capital Formation,2015,PABmn,0,PABmn
PANAMA,Poultry meat,Level of Production,2015,000t,196.47,000t
PANAMA,Poultry meat,Market Price Support (MPS),2015,PABmn,47.03,PABmn
PANAMA,Poultry meat,On-farm Services,2015,PABmn,0,PABmn
PANAMA,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Poultry meat,Payments Based on Input Use,2015,PABmn,0,PABmn
PANAMA,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Poultry meat,Payments Based on Output,2015,PABmn,0,PABmn
PANAMA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,11.89,%
PANAMA,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,PABmn,47.03,PABmn
PANAMA,Poultry meat,Support Based on Commodity Outputs,2015,PABmn,47.03,PABmn
PANAMA,Poultry meat,Value of Production (at farm gate),2015,PABmn,395.7,PABmn
PANAMA,Poultry meat,Variable Input Use,2015,PABmn,0,PABmn
PANAMA,Sugar,Level of Production,2015,000t,2892.84,000t
PANAMA,Sugar,Market Price Support (MPS),2015,PABmn,-88.37,PABmn
PANAMA,Sugar,On-farm Services,2015,PABmn,0,PABmn
PANAMA,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2015,PABmn,0,PABmn
PANAMA,Sugar,Payments Based on Input Use,2015,PABmn,0,PABmn
PANAMA,Sugar,Payments Based on Output,2015,PABmn,0,PABmn
PANAMA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,-126.54,%
PANAMA,Sugar,Producer Single Commodity Transfers (PSCT),2015,PABmn,-88.37,PABmn
PANAMA,Sugar,Support Based on Commodity Outputs,2015,PABmn,-88.37,PABmn
PANAMA,Sugar,Value of Production (at farm gate),2015,PABmn,69.83,PABmn
PANAMA,Sugar,Variable Input Use,2015,PABmn,0,PABmn
PARAGUAY,Beef and veal,Fixed Capital Formation,2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Level of Production,2015,000t,441.89,000t
PARAGUAY,Beef and veal,Market Price Support (MPS),2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,On-farm Services,2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Input Use,2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Output,2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,0,%
PARAGUAY,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Support Based on Commodity Outputs,2015,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Value of Production (at farm gate),2015,PYGmn,5992758.29,PYGmn
PARAGUAY,Beef and veal,Variable Input Use,2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Fixed Capital Formation,2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Level of Production,2015,000t,11.69,000t
PARAGUAY,Pig meat,Market Price Support (MPS),2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,On-farm Services,2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Input Use,2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Output,2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,0,%
PARAGUAY,Pig meat,Producer Single Commodity Transfers (PSCT),2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Support Based on Commodity Outputs,2015,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Value of Production (at farm gate),2015,PYGmn,109895.47,PYGmn
PARAGUAY,Pig meat,Variable Input Use,2015,PYGmn,0,PYGmn
PERU,Beef and veal,Fixed Capital Formation,2015,PENmn,0,PENmn
PERU,Beef and veal,Level of Production,2015,000t,384.34,000t
PERU,Beef and veal,Market Price Support (MPS),2015,PENmn,-154.35,PENmn
PERU,Beef and veal,On-farm Services,2015,PENmn,0,PENmn
PERU,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Beef and veal,Payments Based on Input Use,2015,PENmn,0.09,PENmn
PERU,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Beef and veal,Payments Based on Output,2015,PENmn,0,PENmn
PERU,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,-7.41,%
PERU,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,PENmn,-154.27,PENmn
PERU,Beef and veal,Support Based on Commodity Outputs,2015,PENmn,-154.35,PENmn
PERU,Beef and veal,Value of Production (at farm gate),2015,PENmn,2081.68,PENmn
PERU,Beef and veal,Variable Input Use,2015,PENmn,0.09,PENmn
PERU,Pig meat,Fixed Capital Formation,2015,PENmn,0,PENmn
PERU,Pig meat,Level of Production,2015,000t,190.57,000t
PERU,Pig meat,Market Price Support (MPS),2015,PENmn,433.65,PENmn
PERU,Pig meat,On-farm Services,2015,PENmn,0,PENmn
PERU,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Pig meat,Payments Based on Input Use,2015,PENmn,0,PENmn
PERU,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Pig meat,Payments Based on Output,2015,PENmn,0,PENmn
PERU,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,35.44,%
PERU,Pig meat,Producer Single Commodity Transfers (PSCT),2015,PENmn,433.65,PENmn
PERU,Pig meat,Support Based on Commodity Outputs,2015,PENmn,433.65,PENmn
PERU,Pig meat,Value of Production (at farm gate),2015,PENmn,1223.76,PENmn
PERU,Pig meat,Variable Input Use,2015,PENmn,0,PENmn
PERU,Poultry meat,Fixed Capital Formation,2015,PENmn,0,PENmn
PERU,Poultry meat,Level of Production,2015,000t,1421.02,000t
PERU,Poultry meat,Market Price Support (MPS),2015,PENmn,-68.8,PENmn
PERU,Poultry meat,On-farm Services,2015,PENmn,0,PENmn
PERU,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Poultry meat,Payments Based on Input Use,2015,PENmn,0,PENmn
PERU,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Poultry meat,Payments Based on Output,2015,PENmn,0,PENmn
PERU,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,-1,%
PERU,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,PENmn,-68.8,PENmn
PERU,Poultry meat,Support Based on Commodity Outputs,2015,PENmn,-68.8,PENmn
PERU,Poultry meat,Value of Production (at farm gate),2015,PENmn,6855.55,PENmn
PERU,Poultry meat,Variable Input Use,2015,PENmn,0,PENmn
PERU,Sheep meat,Fixed Capital Formation,2015,PENmn,0,PENmn
PERU,Sheep meat,Level of Production,2015,000t,82.91,000t
PERU,Sheep meat,Market Price Support (MPS),2015,PENmn,159.57,PENmn
PERU,Sheep meat,On-farm Services,2015,PENmn,0,PENmn
PERU,Sheep meat,"Payments Based on Current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Sheep meat,Payments Based on Input Use,2015,PENmn,0,PENmn
PERU,Sheep meat,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Sheep meat,Payments Based on Output,2015,PENmn,0,PENmn
PERU,Sheep meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,33.65,%
PERU,Sheep meat,Producer Single Commodity Transfers (PSCT),2015,PENmn,159.57,PENmn
PERU,Sheep meat,Support Based on Commodity Outputs,2015,PENmn,159.57,PENmn
PERU,Sheep meat,Value of Production (at farm gate),2015,PENmn,474.15,PENmn
PERU,Sheep meat,Variable Input Use,2015,PENmn,0,PENmn
PERU,Sugar,Fixed Capital Formation,2015,PENmn,0,PENmn
PERU,Sugar,Level of Production,2015,000t,1361.65,000t
PERU,Sugar,Market Price Support (MPS),2015,PENmn,185.73,PENmn
PERU,Sugar,On-farm Services,2015,PENmn,0,PENmn
PERU,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Sugar,Payments Based on Input Use,2015,PENmn,0,PENmn
PERU,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2015,PENmn,0,PENmn
PERU,Sugar,Payments Based on Output,2015,PENmn,0,PENmn
PERU,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,12.63,%
PERU,Sugar,Producer Single Commodity Transfers (PSCT),2015,PENmn,185.73,PENmn
PERU,Sugar,Support Based on Commodity Outputs,2015,PENmn,185.73,PENmn
PERU,Sugar,Value of Production (at farm gate),2015,PENmn,1470.59,PENmn
PERU,Sugar,Variable Input Use,2015,PENmn,0,PENmn
SURINAME,Beef and veal,Level of Production,2015,000t,1.47,000t
SURINAME,Beef and veal,Market Price Support (MPS),2015,SRDmn,14.15,SRDmn
SURINAME,Beef and veal,Payments Based on Input Use,2015,SRDmn,0,SRDmn
SURINAME,Beef and veal,Payments Based on Output,2015,SRDmn,0,SRDmn
SURINAME,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,43.64,%
SURINAME,Beef and veal,Producer Single Commodity Transfers (PSCT),2015,SRDmn,14.15,SRDmn
SURINAME,Beef and veal,Support Based on Commodity Outputs,2015,SRDmn,14.15,SRDmn
SURINAME,Beef and veal,Value of Production (at farm gate),2015,SRDmn,32.43,SRDmn
SURINAME,Pig meat,Level of Production,2015,000t,2.23,000t
SURINAME,Pig meat,Market Price Support (MPS),2015,SRDmn,13.71,SRDmn
SURINAME,Pig meat,Payments Based on Input Use,2015,SRDmn,0,SRDmn
SURINAME,Pig meat,Payments Based on Output,2015,SRDmn,0,SRDmn
SURINAME,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,64.72,%
SURINAME,Pig meat,Producer Single Commodity Transfers (PSCT),2015,SRDmn,13.71,SRDmn
SURINAME,Pig meat,Support Based on Commodity Outputs,2015,SRDmn,13.71,SRDmn
SURINAME,Pig meat,Value of Production (at farm gate),2015,SRDmn,21.18,SRDmn
SURINAME,Poultry meat,Level of Production,2015,000t,9.48,000t
SURINAME,Poultry meat,Market Price Support (MPS),2015,SRDmn,22.82,SRDmn
SURINAME,Poultry meat,Payments Based on Input Use,2015,SRDmn,0,SRDmn
SURINAME,Poultry meat,Payments Based on Output,2015,SRDmn,0,SRDmn
SURINAME,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,26.6,%
SURINAME,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,SRDmn,22.82,SRDmn
SURINAME,Poultry meat,Support Based on Commodity Outputs,2015,SRDmn,22.82,SRDmn
SURINAME,Poultry meat,Value of Production (at farm gate),2015,SRDmn,85.79,SRDmn
TRINIDAD AND TOBAGO,Poultry meat,Fixed Capital Formation,2015,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Level of Production,2015,000t,59.28,000t
TRINIDAD AND TOBAGO,Poultry meat,Market Price Support (MPS),2015,TTDmn,54.69,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Payments Based on Input Use,2015,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,10.25,%
TRINIDAD AND TOBAGO,Poultry meat,Producer Single Commodity Transfers (PSCT),2015,TTDmn,54.69,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Support Based on Commodity Outputs,2015,TTDmn,54.69,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Value of Production (at farm gate),2015,TTDmn,533.55,TTDmn
TRINIDAD AND TOBAGO,Poultry meat,Variable Input Use,2015,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Fixed Capital Formation,2015,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Level of Production,2015,000t,0.12,000t
TRINIDAD AND TOBAGO,Sheep meat,Market Price Support (MPS),2015,TTDmn,5.48,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Payments Based on Input Use,2015,TTDmn,0,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Percentage Producer Single Commodity Transfers (PSCTP),2015,%,63,%
TRINIDAD AND TOBAGO,Sheep meat,Producer Single Commodity Transfers (PSCT),2015,TTDmn,5.48,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Support Based on Commodity Outputs,2015,TTDmn,5.48,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Value of Production (at farm gate),2015,TTDmn,8.69,TTDmn
TRINIDAD AND TOBAGO,Sheep meat,Variable Input Use,2015,TTDmn,0,TTDmn
